query_accver,subject_accver,perc_identity,alignment_length,mismatches,gap_opens,qstart,qend,sstart,send,evalue,bitscore,isolation_source,host
f4801b7a68515d9005fa572ee6afdf41,HM277432.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, popliteal fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,HM270337.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, popliteal fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,HM251107.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, popliteal fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ339248.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,iron(II)-rich seep,
f4801b7a68515d9005fa572ee6afdf41,GU212458.1,100.0,253,0,0,1,253,197,449,1.91e-127,468,saline soil samples,
f4801b7a68515d9005fa572ee6afdf41,FM863753.1,100.0,253,0,0,1,253,197,449,1.91e-127,468,Rimicaris exoculata gut,
f4801b7a68515d9005fa572ee6afdf41,GQ487980.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil polluted by heavy metals,
f4801b7a68515d9005fa572ee6afdf41,GQ255450.1,100.0,253,0,0,1,253,68,320,1.91e-127,468,hemolymph from shell lesions,Homarus americanus
f4801b7a68515d9005fa572ee6afdf41,EU935228.1,100.0,253,0,0,1,253,345,597,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ981669.1,100.0,253,0,0,1,253,475,727,1.91e-127,468,,Ctenocephalides felis (cat flea)
f4801b7a68515d9005fa572ee6afdf41,GQ109976.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, back",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ098259.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, manubrium",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ098100.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, manubrium",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ094459.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ093378.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, hypothenar palm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ092293.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, hypothenar palm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ092272.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, hypothenar palm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ092206.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, hypothenar palm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ091886.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ087442.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, buttock",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ087312.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, gluteal crease",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ087210.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, gluteal crease",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ087150.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, gluteal crease",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ087015.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, axillary vault",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ086195.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, interdigital web space",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ085487.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, elbow",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ083402.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ083314.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ080241.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, volar forearm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ080052.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, volar forearm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ075493.1,100.0,253,0,0,1,253,505,757,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ032703.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, buttock",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ032479.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, volar forearm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ031735.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ031705.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ031675.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ031662.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030836.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, hypothenar palm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030823.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, hypothenar palm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030604.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, elbow",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030739.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, hypothenar palm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030676.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, hypothenar palm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030597.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, elbow",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030517.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, elbow",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030383.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, elbow",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030380.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, elbow",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030184.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, glabella",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ030013.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, glabella",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ029348.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, popliteal fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ029322.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, popliteal fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ029218.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, popliteal fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ028878.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, popliteal fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ025545.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ025535.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ025523.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ025517.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ025506.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ067622.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, back",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ058940.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ059045.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ058919.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ058889.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ055566.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, occiput",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ014483.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, axillary vault",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ014456.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, axillary vault",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ014425.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, axillary vault",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ013281.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, volar forearm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ013242.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, volar forearm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ009689.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, popliteal fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ009289.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, popliteal fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ024841.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,GQ024661.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,FJ517692.1,100.0,253,0,0,1,253,525,777,1.91e-127,468,epithelium,Hydra magnipapillata
f4801b7a68515d9005fa572ee6afdf41,FN293248.1,100.0,253,0,0,1,253,416,668,1.91e-127,468,soil late snow melt location,
f4801b7a68515d9005fa572ee6afdf41,FJ772078.1,100.0,253,0,0,1,253,468,720,1.91e-127,468,underground water,
f4801b7a68515d9005fa572ee6afdf41,FJ669044.1,100.0,253,0,0,1,253,435,687,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ569567.1,100.0,253,0,0,1,253,286,538,1.91e-127,468,"soil early snow melt site B, Alpes",
f4801b7a68515d9005fa572ee6afdf41,FJ568688.1,100.0,253,0,0,1,253,164,416,1.91e-127,468,"soil late snow melt site B, Alpes",
f4801b7a68515d9005fa572ee6afdf41,FJ568668.1,100.0,253,0,0,1,253,238,490,1.91e-127,468,"soil late snow melt site B, Alpes",
f4801b7a68515d9005fa572ee6afdf41,AM936912.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,AM936611.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,AM936580.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,EU352583.1,100.0,253,0,0,1,253,475,727,1.91e-127,468,midgut,Pieris rapae
f4801b7a68515d9005fa572ee6afdf41,EU589416.1,100.0,253,0,0,1,253,502,754,1.91e-127,468,,Gigaspora margarita
f4801b7a68515d9005fa572ee6afdf41,FJ213493.1,100.0,253,0,0,1,253,528,780,1.91e-127,468,air samples,
f4801b7a68515d9005fa572ee6afdf41,HE804439.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ356038.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,EU332815.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193791.1,100.0,253,0,0,1,253,522,774,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193463.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193454.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193406.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193327.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193257.1,100.0,253,0,0,1,253,524,776,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193255.1,100.0,253,0,0,1,253,524,776,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193242.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193231.1,100.0,253,0,0,1,253,524,776,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193229.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193212.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,FJ193198.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,EU790202.1,100.0,253,0,0,1,253,321,573,1.91e-127,468,soil from Lascaux cave,
f4801b7a68515d9005fa572ee6afdf41,EU789962.1,100.0,253,0,0,1,253,295,547,1.91e-127,468,soil from Lascaux cave,
f4801b7a68515d9005fa572ee6afdf41,EU794311.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794301.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794300.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794295.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794294.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794293.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794224.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794223.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794161.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794127.1,100.0,253,0,0,1,253,376,628,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794126.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794123.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794121.1,100.0,253,0,0,1,253,505,757,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794116.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794109.1,100.0,253,0,0,1,253,403,655,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU794096.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,fecal sample,
f4801b7a68515d9005fa572ee6afdf41,EU770636.1,100.0,253,0,0,1,253,297,549,1.91e-127,468,Lascaux cave,
f4801b7a68515d9005fa572ee6afdf41,EU723885.1,100.0,253,0,0,1,253,465,717,1.91e-127,468,paddy soil,
f4801b7a68515d9005fa572ee6afdf41,EU706269.1,100.0,253,0,0,1,253,454,706,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU706266.1,100.0,253,0,0,1,253,440,692,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU706262.1,100.0,253,0,0,1,253,455,707,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU706206.1,100.0,253,0,0,1,253,445,697,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU706162.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU706142.1,100.0,253,0,0,1,253,454,706,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU706060.1,100.0,253,0,0,1,253,454,706,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU706040.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705999.1,100.0,253,0,0,1,253,439,691,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705986.1,100.0,253,0,0,1,253,454,706,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705953.1,100.0,253,0,0,1,253,455,707,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705943.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705925.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705908.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705865.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705846.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705838.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705827.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705731.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705730.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705729.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705645.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705607.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705581.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705580.1,100.0,253,0,0,1,253,456,708,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705567.1,100.0,253,0,0,1,253,457,709,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705194.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705193.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705190.1,100.0,253,0,0,1,253,472,724,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705189.1,100.0,253,0,0,1,253,465,717,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705185.1,100.0,253,0,0,1,253,462,714,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705176.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705159.1,100.0,253,0,0,1,253,444,696,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705155.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705154.1,100.0,253,0,0,1,253,475,727,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705150.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705147.1,100.0,253,0,0,1,253,462,714,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705139.1,100.0,253,0,0,1,253,445,697,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705138.1,100.0,253,0,0,1,253,475,727,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705137.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705128.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705127.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705120.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705118.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705117.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705112.1,100.0,253,0,0,1,253,475,727,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705111.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705110.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705109.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705101.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705100.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705098.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705092.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705088.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705086.1,100.0,253,0,0,1,253,462,714,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705083.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705074.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705073.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705070.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705069.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705068.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705058.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705055.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705054.1,100.0,253,0,0,1,253,462,714,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705050.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705049.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705046.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705037.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705034.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705033.1,100.0,253,0,0,1,253,464,716,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705031.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705030.1,100.0,253,0,0,1,253,462,714,1.91e-127,468,Kennedy Space Centre clean room floor,
f4801b7a68515d9005fa572ee6afdf41,EU705024.1,100.0,253,0,0,1,253,476,728,1.91e-127,468,Kennedy Space Centre clean room floor,
